iteration,kDOC,kA,lA,pA,hA,mA,decay,cA,v,rec,SSE
result.2977,0.403289787,0.002983472,0.259180368,1.46565417,35.50971771,7.300873113,0.002796472,0.007603062,0.022643223,0.331542957,61256343.25
result.2978,0.561452491,0.004930054,0.015654651,0.306279254,72.64491448,7.611626379,0.003645185,0.016969316,0.013324028,0.598376137,71583775.57
result.2979,0.257976534,0.000221601,0.089298755,1.75965008,68.97226147,4.916444989,0.003593938,0.005905687,0.037054119,0.545155492,68865437.53
result.2980,0.622966806,7.44E-05,0.065955365,0.973011134,55.99955752,4.131817375,0.003442974,0.005391459,0.03033116,0.95156867,123099064
result.2981,0.143723678,0.001312894,0.02154862,0.389553338,54.24870754,2.937891527,0.005409409,0.020458549,0.021108778,0.547596982,66988527.66
result.2982,0.336457666,0.001926038,0.149718511,1.428150279,31.5141961,6.171088303,0.00432742,0.010241787,0.004937284,0.758429983,50591257.25
result.2983,0.089939053,0.002993935,0.084353481,0.418251296,97.5753949,5.237881372,0.000511026,0.018358873,0.043843868,0.438082365,68674815.68
result.2984,0.219728798,0.000833786,0.1750847,1.190124021,35.61135214,8.697110186,0.004097603,0.02433628,0.035752809,0.748889307,64130000.84
result.2985,0.151081047,0.001966261,0.261220355,0.726653698,75.64791141,2.480507634,0.003067694,0.009678111,0.045471446,0.867319608,59004907.06
result.2986,0.401265811,0.002625078,0.08511222,0.340294329,85.44475919,2.546121844,0.004811425,0.017921112,0.025618312,0.75881265,70943450.41
result.2987,0.342143702,0.002750657,0.245915686,1.426650608,52.98127206,4.57493685,0.002903475,0.008421894,0.003702863,0.887193166,52484026.71
result.2988,0.181819589,0.001665801,0.040242196,0.841836815,34.03904917,7.949740302,0.005823534,0.022750477,0.004962853,0.31333197,68811522.21
result.2989,0.448291309,0.000541067,0.199535653,1.111691824,22.63204208,5.687702077,0.008957385,0.016280833,0.037110628,0.669873738,63776908.36
result.2990,0.74619976,0.00350951,0.096199606,1.535975605,71.28689269,5.029173867,0.00408249,0.013987469,0.001502081,0.915879295,55857378.17
result.2991,0.257247997,0.001500468,0.129104802,1.910049203,53.16101877,7.57761158,0.004593861,0.011671558,0.021559648,0.473334168,63902835.05
result.2992,0.555864087,0.004918882,0.036985789,1.22828828,30.77769374,4.310483081,0.001785137,0.013648328,0.02804889,0.747549647,61025810.53
result.2993,0.389011299,0.001002827,0.168343709,0.738376681,82.38242924,3.342670972,0.000238887,0.006023819,0.042849672,0.655595089,65081706.31
result.2994,0.125933567,0.000149194,0.263659408,0.822418876,91.8801582,3.908375709,0.000794519,0.019209021,0.034224333,0.915317355,64502734.88
result.2995,0.374296504,0.004609899,0.032701032,0.994897717,30.29462693,1.336988886,0.005055323,0.024275364,0.018980367,0.528569101,67736513.12
result.2996,0.244978454,0.004999097,0.281117149,1.991194043,34.17555163,7.60459514,0.006081153,0.009262848,0.028155349,0.758660153,52761602.93
result.2997,0.592730292,0.002500249,0.240356796,0.619251476,76.90205755,3.357183729,0.007121235,0.011291893,0.012390052,0.256664855,71434192.26
result.2998,0.714876248,0.000210117,0.26828233,1.821450485,97.31050184,9.058865688,0.008197333,0.012770955,0.037878381,0.596826094,61534511.98
result.2999,0.704050316,0.000505402,0.243743105,0.434636193,65.96657891,9.213284869,0.000310557,0.017631677,0.044775184,0.317390906,74465267.25
result.3000,0.302901166,0.004941838,0.166842496,1.836479749,66.12689383,5.491946375,0.004240223,0.020192494,0.010276565,0.824776164,58423305.13
result.3001,0.498082466,0.001327596,0.116916066,1.958356246,27.80670393,7.675441677,0.009241983,0.021254165,0.035649455,0.744279911,63689774.34
result.3002,0.618685023,0.002185155,0.270939415,0.798230836,44.73018264,4.791176802,0.008518519,0.009854317,0.043835897,0.789912083,64802536.68
result.3003,0.604538521,0.001434261,0.239271119,0.919952644,74.85512517,9.069057512,0.004271034,0.024922727,0.038759735,0.338154994,71478822.21
result.3004,0.293315449,0.003347823,0.260616373,0.430371624,28.1947357,4.080845713,0.009738827,0.005964956,0.027477393,0.367219332,68707078.3
result.3005,0.196209688,0.000270863,0.198249018,1.021282895,43.81061183,6.54380159,0.007974925,0.008165025,0.046789747,0.471472557,64597786.58
result.3006,0.184419226,0.00289172,0.261502292,0.498080857,63.1789019,9.29133217,0.008380439,0.022149902,0.034309406,0.729311672,68361582.53
result.3007,0.766160649,0.003081122,0.045284497,1.064815518,52.98258156,9.48545238,0.007867693,0.01897849,0.038893475,0.432632368,67643938.58
result.3008,0.31026697,0.002628882,0.265673213,0.568846479,80.6477024,2.083756651,0.002485309,0.010741529,0.049197218,0.881130647,72550571.43
result.3009,0.341713157,0.003881051,0.13655864,0.28413344,96.51259197,2.976783265,0.001301057,0.017029636,0.013161014,0.622725016,74438519.45
result.3010,0.519973071,0.000803587,0.210160092,0.500151134,95.26500102,0.236400196,0.004633479,0.022137937,0.040674949,0.394329409,74442352.83
result.3011,0.179627464,0.001575554,0.234060254,0.27709652,33.30188707,1.056284516,0.00715302,0.01612221,0.012126275,0.802550534,70496030.67
result.3012,0.657292666,0.004587947,0.02263499,0.954750975,52.04166798,6.863076398,0.008459685,0.024071044,0.023302829,0.754676278,66409326.89
result.3013,0.548318349,0.001887115,0.128330582,0.958536812,99.83250864,7.209679188,0.002383721,0.010387345,0.006736823,0.685001273,63989159.27
result.3014,0.7286408,0.003648072,0.231763767,0.633474068,24.80821155,1.072549531,0.007109337,0.014503392,0.049321063,0.448044589,70133299.21
result.3015,0.631107902,0.000730781,0.263490737,0.61295647,74.01722418,2.733413656,0.002183917,0.012772142,0.001845883,0.850549692,74354295.51
result.3016,0.591334395,0.001883186,0.208849944,1.599826578,21.36007072,0.703445,0.009403681,0.016568536,0.048638964,0.992835051,31386565.39
result.3017,0.697289068,0.00162388,0.256186446,1.331399587,27.78928822,7.790923694,0.009535661,0.018765533,0.027626261,0.298854641,68329350.88
result.3018,0.398136881,0.002970429,0.241989237,1.402420772,62.82740146,2.000271166,0.004615391,0.020490245,0.045060865,0.22714734,68842633.35
result.3019,0.214574352,0.00349825,0.228522901,0.602320307,42.48627916,0.349385444,0.002823118,0.023534394,0.016262388,0.467336907,68097548.42
result.3020,0.21379315,0.003085155,0.088432453,0.874116427,69.42094114,4.828725663,0.002971242,0.010464498,0.012636836,0.211963069,64951127
result.3021,0.574921551,0.004374801,0.105530332,1.267004839,64.26804828,3.360827392,0.005911552,0.019677353,0.011173168,0.664446672,63873163.94
result.3022,0.594545139,0.001282252,0.016916224,0.401850627,27.06837658,2.127589206,0.008315683,0.018907636,0.034406527,0.544411837,67061769.18
result.3023,0.794176719,0.002783995,0.279694999,0.567180332,62.10439486,4.106632613,0.006227646,0.011199838,0.046450841,0.346498894,74445933.49
result.3024,0.761574127,0.000968607,0.098192401,0.858879617,86.15028901,2.597504372,0.001023093,0.020474878,0.022331041,0.410494078,69123608.44
result.3025,0.533540697,0.000400631,0.184545387,1.483479628,66.67215366,7.315683591,0.008732107,0.019906105,0.020316494,0.982380904,34041951.77
result.3026,0.732835916,0.003906903,0.144630823,1.465393696,69.60761501,1.437076327,0.000665402,0.006823768,0.045649528,0.768681944,64928108.21
result.3027,0.304406302,0.001029929,0.060950429,1.586445735,62.13270687,4.108519077,0.009602653,0.015823368,0.049636741,0.539493849,65364942.61
result.3028,0.371582455,0.004755352,0.262178008,0.901699264,22.4218791,6.705388357,0.006522682,0.021252985,0.038170725,0.840555633,64273525.05
result.3029,0.273265478,0.000784489,0.092078441,1.935466546,87.95130279,3.228945937,0.004362092,0.022812349,0.013522255,0.780411692,62747022.25
result.3030,0.413805328,0.001137754,0.181180541,1.867307561,89.0225604,5.913606202,0.005190867,0.005480701,0.027503817,0.73473663,40876102.34
result.3031,0.195941592,0.000713849,0.2027334,0.666665776,20.35171378,6.432346134,0.00849596,0.011379025,0.048008554,0.244870033,65810254.33
result.3032,0.386579904,0.004007906,0.168954848,1.379635653,57.60864427,8.874067094,0.000287577,0.005634337,0.029743449,0.251470531,63212322.13
result.3033,0.150124456,0.001433572,0.05385332,1.026767292,82.69403839,9.627916841,0.003032949,0.018492541,0.025559488,0.883474982,57035809.09
result.3034,0.692704494,0.003115522,0.178018109,1.887987812,52.85256064,1.457941618,0.001724043,0.020429973,0.03662674,0.550821121,65984695.06
result.3035,0.559535941,0.004163343,0.066006285,0.384217273,86.79056745,1.80152544,0.008447565,0.005764768,0.00926046,0.338643481,70930196.74
result.3036,0.790054182,0.000402558,0.011123571,1.050166883,51.88833743,6.545358765,0.00309818,0.016110559,0.036671403,0.27527073,67926909.8
result.3037,0.065865547,0.000789905,0.043800491,1.519098282,58.55201418,9.907026841,0.008890364,0.006239918,0.003562817,0.92689142,39706147.97
result.3038,0.75333439,0.004845141,0.146105029,0.31350431,49.49364929,2.859184197,0.009015581,0.010087424,0.042742396,0.443073775,73813461
result.3039,0.097337691,0.001446763,0.219320461,1.729681444,28.83529039,7.78768148,0.001197629,0.024184415,0.028305093,0.333374871,68821933.31
result.3040,0.060570398,0.004081138,0.227021781,0.795808393,51.94968512,3.978714954,0.001946119,0.006454273,0.008721851,0.96172988,60666033.61
result.3041,0.31014488,0.001522969,0.273821122,1.476091214,78.62837259,2.999101246,0.008765777,0.020350104,0.030650458,0.638174551,64272407.96
result.3042,0.549465895,0.002959177,0.225236367,0.515210902,97.81229207,6.549192777,0.002308681,0.015011961,0.010634937,0.211651127,74459862.78
result.3043,0.551430469,0.001818297,0.091063292,1.914484433,93.6713052,3.086044185,0.005096234,0.007867639,0.032326257,0.886000751,39261635.43
result.3044,0.719665057,0.003769663,0.022059069,1.373489863,90.47068935,9.499241129,0.003851538,0.0197857,0.039473341,0.890057493,63952405.6
result.3045,0.436872892,0.002507037,0.263668185,1.075632231,66.44529732,5.312496566,0.007914572,0.021597567,0.025649231,0.94095763,58862118.49
result.3046,0.40365972,0.00280948,0.279745206,1.424904202,81.20892299,1.524869103,0.008525483,0.006314226,0.003667705,0.793226747,53174042.12
result.3047,0.087239192,0.00351633,0.131708722,0.972918344,23.17028362,5.586940482,0.001444446,0.016610312,0.017560868,0.815890507,57216549.01
result.3048,0.705902507,0.002566485,0.083282001,1.954858354,65.10484891,2.836866737,0.005598755,0.016016521,0.004262116,0.529852257,64514543.57
result.3049,0.196229578,0.000383564,0.104017447,0.711920384,77.14859845,5.0894446,0.002353512,0.014482275,0.001406594,0.463286251,65196268.97
result.3050,0.45182894,0.002710458,0.114389995,0.879855762,95.48402984,0.357264846,0.007149513,0.013198462,0.008967843,0.710601755,60691454.48
result.3051,0.436947728,0.004691351,0.12920782,0.491047911,57.90781781,0.221876124,0.006012047,0.011616318,0.020744465,0.485881282,70545260.57
result.3052,0.386678883,0.003766812,0.119872411,0.828274247,24.63732634,9.488880773,0.009250991,0.007857036,0.036398329,0.480297607,61600024.45
result.3053,0.454744921,0.002339184,0.048933316,0.551959985,65.75071992,5.868455386,0.005689265,0.014358065,0.014936108,0.738917726,63641435.9
result.3054,0.774462428,0.003098689,0.058743591,1.659042582,77.52818929,4.137054174,0.002496869,0.010616793,0.044681709,0.344210961,63809723.91
result.3055,0.562639857,0.00274957,0.127049284,1.284546537,37.77290737,0.601237447,0.008320145,0.010235845,0.042001209,0.962728389,46660056.61
result.3056,0.12904678,0.001710356,0.138837321,0.506101967,90.853795,8.434588479,0.001958634,0.020084342,0.040721544,0.391352066,68376598.58
result.3057,0.614184391,0.000590436,0.2371966,0.923248216,50.42827561,8.451870127,0.008064616,0.005448747,0.009329076,0.214659033,59778590.66
result.3058,0.384628615,0.003079047,0.034339904,1.824761605,65.89862384,3.104606695,0.007511758,0.018786948,0.04387388,0.767626247,63707468.21
result.3059,0.791038646,0.000366006,0.100481257,1.585658823,61.51439305,6.819902372,0.003170032,0.018655142,0.018186881,0.290155027,68215955.13
result.3060,0.389090589,0.000231977,0.257160255,1.64809407,90.76466218,5.771995634,0.006151073,0.010124907,0.039310739,0.859027227,70642691.22
result.3061,0.19472403,0.002733665,0.118834522,1.466642532,91.40670719,1.705189881,0.007441985,0.012783756,0.025252599,0.915399367,49094991
result.3062,0.644795523,0.004579434,0.20994043,0.553019947,60.18223425,6.662353319,0.001907388,0.011718968,0.045563376,0.493614131,74444175.44
result.3063,0.400607203,0.003991497,0.298188564,1.82032267,84.22075603,1.316860848,0.00103224,0.016939724,0.045201814,0.956017951,61817300.76
result.3064,0.170571356,0.002507826,0.151450149,1.236802518,30.46493623,7.222046691,0.009550755,0.020242591,0.032169486,0.860714672,55369985.22
result.3065,0.794518929,0.003918818,0.171519513,0.437563104,24.66348162,7.862502665,0.005757716,0.016689727,0.043412873,0.727348448,73376710.83
result.3066,0.080361498,0.001924608,0.211574595,1.898127687,94.04424226,8.328629058,0.005331293,0.015687102,0.02820323,0.415561785,65974860.12
result.3067,0.488363036,0.003925506,0.135085885,1.407554712,42.38933554,0.933977501,0.001737984,0.023454738,0.018793959,0.282416509,68951211.34
result.3068,0.677104522,0.003984106,0.210564615,0.663086995,93.8407498,7.925070042,0.004898869,0.014767072,0.031098299,0.934567174,74371447.54
result.3069,0.588379533,0.004897246,0.276288981,0.73021819,58.29185754,4.71223946,0.008686316,0.024219579,0.030893129,0.512809268,71518131.67
result.3070,0.068246679,0.003526998,0.078226727,1.796976488,82.24647284,6.12822418,0.000176286,0.017220649,0.031365962,0.890989826,56001230.51
result.3071,0.788348507,0.003465081,0.195573331,1.458442514,22.50460947,0.167206951,0.009344433,0.021919154,0.003110583,0.857442001,53017081.8
result.3072,0.516194439,0.000513119,0.198813428,1.256214154,27.57437689,8.070719085,0.000251498,0.007901429,0.015368052,0.935762814,30554511.88
result.3073,0.250469549,0.003025233,0.022273502,1.07942275,20.68703339,9.424693179,0.007993632,0.017435817,0.001338783,0.464123096,66419105.33
result.3074,0.711947831,0.002768388,0.282816944,1.855435663,54.03198935,5.408302463,0.002020612,0.014071606,0.007622928,0.487761579,66125666.79
result.3075,0.097835232,0.003504237,0.091906577,0.816128179,96.3565664,1.27447701,0.007056708,0.011996056,0.033054535,0.504384898,63025126.13
result.3076,0.511951157,0.000988601,0.092825145,1.403050982,52.44102001,7.476321781,0.001744044,0.012324245,0.038510034,0.705291059,60454174.11
result.3077,0.342481372,0.003907508,0.076331009,1.540384854,76.46412004,3.230686232,0.007811541,0.008477425,0.027179238,0.580813129,56992786.18
result.3078,0.695911436,0.004659682,0.130684248,0.32863738,39.77220513,1.750086965,0.00857225,0.005247313,0.031196826,0.36239717,72932778.22
result.3079,0.345019652,0.003194929,0.296378901,1.673330974,90.86525258,9.49071843,0.003347443,0.007245932,0.009600334,0.668847952,59750205.93
result.3080,0.342036297,0.001394701,0.123184522,1.329695224,24.74321248,0.312305443,0.001669121,0.017275107,0.038170664,0.365069166,67017782.91
result.3081,0.543094339,0.003456491,0.04348963,0.560139529,69.65030553,4.790073664,0.001105549,0.016139275,0.010229687,0.22787023,69252204.41
result.3082,0.201131258,0.001937993,0.207044709,0.908546411,21.91735048,6.682480901,0.003633499,0.005755841,0.03724718,0.294420263,57348455.08
result.3083,0.641273721,0.001606556,0.090920151,1.898039361,26.6878432,3.375546262,0.009348714,0.021385795,0.037721037,0.494390112,67134203.23
result.3084,0.574510602,0.00069354,0.294392536,0.517909648,90.27924392,1.204914869,0.007933163,0.024538614,0.045087454,0.55274395,74443679.86
result.3085,0.418452994,0.003060204,0.194322606,0.927310058,47.03679448,6.601694389,0.006346133,0.013361474,0.004633256,0.631182203,62989582.08
result.3086,0.054971178,0.003394053,0.038940435,1.127791242,70.83501175,3.241564886,0.008396306,0.016441553,0.025364996,0.910625859,57219772.27
result.3087,0.06873411,0.002680158,0.101100011,0.830143764,27.38524176,7.196651057,0.008094363,0.017193398,0.009778155,0.501627415,65258639.8
result.3088,0.29644191,0.004524625,0.203757405,1.660546501,50.56448951,2.429026781,0.000193816,0.016864475,0.01917977,0.991644717,55544863.02
result.3089,0.179106604,0.000484018,0.075629191,1.87656296,29.2430648,2.520720023,0.004998314,0.020631099,0.001324328,0.259679585,68481994.4
result.3090,0.104992439,0.002379911,0.162944514,0.500825164,20.41496465,2.623155974,0.000196047,0.015585286,0.034670815,0.421569929,65607012.03
result.3091,0.203790696,0.002947083,0.205413127,1.458369478,57.4369109,7.158845216,0.00948567,0.01612018,0.029413206,0.571271625,63517164.3
result.3092,0.157482055,0.003479866,0.293849377,0.549123559,79.736405,3.688764093,0.002470732,0.019620837,0.031819844,0.546919838,70639249.77
result.3093,0.624125699,0.00285263,0.056719014,0.627449798,94.91994087,2.37013006,0.004358881,0.011910517,0.045119257,0.539340627,67048895.38
